probe_number,X,Y,Z,checkerboard_number
341,-291.1764705882353,15.0,1000,12
349,-150.0,15.0,1000,12
359,26.47058823529412,15.0,1000,12
366,150.0,15.0,1000,12
367,167.64705882352942,15.0,1000,12
371,238.23529411764707,15.0,1000,12
373,273.5294117647059,15.0,1000,12
374,291.1764705882353,15.0,1000,12
385,-114.70588235294119,45.0,1000,12
389,-44.11764705882353,45.0,1000,12
393,26.47058823529412,45.0,1000,12
394,44.11764705882353,45.0,1000,12
399,132.3529411764706,45.0,1000,12
400,150.0,45.0,1000,12
402,185.29411764705884,45.0,1000,12
406,255.8823529411765,45.0,1000,12
412,-238.23529411764707,75.0,1000,12
413,-220.58823529411765,75.0,1000,12
424,-26.47058823529412,75.0,1000,12
427,26.47058823529412,75.0,1000,12
430,79.41176470588236,75.0,1000,12
433,132.3529411764706,75.0,1000,12
438,220.58823529411765,75.0,1000,12
451,-150.0,105.0,1000,12
453,-114.70588235294119,105.0,1000,12
457,-44.11764705882353,105.0,1000,12
460,8.823529411764707,105.0,1000,12
464,79.41176470588236,105.0,1000,12
477,-291.1764705882353,135.0,1000,12
479,-255.8823529411765,135.0,1000,12
480,-238.23529411764707,135.0,1000,12
491,-44.11764705882353,135.0,1000,12
510,291.1764705882353,135.0,1000,12
518,-167.64705882352942,165.0,1000,12
520,-132.3529411764706,165.0,1000,12
524,-61.76470588235294,165.0,1000,12
527,-8.823529411764707,165.0,1000,12
531,61.76470588235294,165.0,1000,12
532,79.41176470588236,165.0,1000,12
538,185.29411764705884,165.0,1000,12
546,-273.5294117647059,195.0,1000,12
549,-220.58823529411765,195.0,1000,12
551,-185.29411764705884,195.0,1000,12
567,97.05882352941177,195.0,1000,12
568,114.70588235294119,195.0,1000,12
571,167.64705882352942,195.0,1000,12
572,185.29411764705884,195.0,1000,12
580,-273.5294117647059,225.0,1000,12
581,-255.8823529411765,225.0,1000,12
585,-185.29411764705884,225.0,1000,12
586,-167.64705882352942,225.0,1000,12
592,-61.76470588235294,225.0,1000,12
598,44.11764705882353,225.0,1000,12
599,61.76470588235294,225.0,1000,12
608,220.58823529411765,225.0,1000,12
609,238.23529411764707,225.0,1000,12
613,-291.1764705882353,255.0,1000,12
618,-202.94117647058826,255.0,1000,12
626,-61.76470588235294,255.0,1000,12
635,97.05882352941177,255.0,1000,12
636,114.70588235294119,255.0,1000,12
639,167.64705882352942,255.0,1000,12
640,185.29411764705884,255.0,1000,12
642,220.58823529411765,255.0,1000,12
645,273.5294117647059,255.0,1000,12
647,-291.1764705882353,285.0,1000,12
650,-238.23529411764707,285.0,1000,12
654,-167.64705882352942,285.0,1000,12
658,-97.05882352941177,285.0,1000,12
674,185.29411764705884,285.0,1000,12
677,238.23529411764707,285.0,1000,12
