probe_number,X,Y,Z,checkerboard_number
3,-255.8823529411765,-285.0,1000,2
15,-44.11764705882353,-285.0,1000,2
16,-26.47058823529412,-285.0,1000,2
19,26.47058823529412,-285.0,1000,2
24,114.70588235294119,-285.0,1000,2
28,185.29411764705884,-285.0,1000,2
32,255.8823529411765,-285.0,1000,2
37,-255.8823529411765,-255.0,1000,2
50,-26.47058823529412,-255.0,1000,2
54,44.11764705882353,-255.0,1000,2
59,132.3529411764706,-255.0,1000,2
62,185.29411764705884,-255.0,1000,2
69,-291.1764705882353,-225.0,1000,2
70,-273.5294117647059,-225.0,1000,2
72,-238.23529411764707,-225.0,1000,2
79,-114.70588235294119,-225.0,1000,2
82,-61.76470588235294,-225.0,1000,2
83,-44.11764705882353,-225.0,1000,2
104,-273.5294117647059,-195.0,1000,2
107,-220.58823529411765,-195.0,1000,2
113,-114.70588235294119,-195.0,1000,2
118,-26.47058823529412,-195.0,1000,2
121,26.47058823529412,-195.0,1000,2
122,44.11764705882353,-195.0,1000,2
133,238.23529411764707,-195.0,1000,2
146,-132.3529411764706,-165.0,1000,2
148,-97.05882352941177,-165.0,1000,2
154,8.823529411764707,-165.0,1000,2
155,26.47058823529412,-165.0,1000,2
161,132.3529411764706,-165.0,1000,2
164,185.29411764705884,-165.0,1000,2
165,202.94117647058826,-165.0,1000,2
176,-202.94117647058826,-135.0,1000,2
179,-150.0,-135.0,1000,2
182,-97.05882352941177,-135.0,1000,2
184,-61.76470588235294,-135.0,1000,2
189,26.47058823529412,-135.0,1000,2
192,79.41176470588236,-135.0,1000,2
197,167.64705882352942,-135.0,1000,2
199,202.94117647058826,-135.0,1000,2
202,255.8823529411765,-135.0,1000,2
212,-167.64705882352942,-105.0,1000,2
221,-8.823529411764707,-105.0,1000,2
226,79.41176470588236,-105.0,1000,2
232,185.29411764705884,-105.0,1000,2
235,238.23529411764707,-105.0,1000,2
239,-291.1764705882353,-75.0,1000,2
248,-132.3529411764706,-75.0,1000,2
256,8.823529411764707,-75.0,1000,2
265,167.64705882352942,-75.0,1000,2
268,220.58823529411765,-75.0,1000,2
269,238.23529411764707,-75.0,1000,2
274,-273.5294117647059,-45.0,1000,2
281,-150.0,-45.0,1000,2
283,-114.70588235294119,-45.0,1000,2
286,-61.76470588235294,-45.0,1000,2
296,114.70588235294119,-45.0,1000,2
297,132.3529411764706,-45.0,1000,2
303,238.23529411764707,-45.0,1000,2
312,-202.94117647058826,-15.0,1000,2
314,-167.64705882352942,-15.0,1000,2
316,-132.3529411764706,-15.0,1000,2
323,-8.823529411764707,-15.0,1000,2
324,8.823529411764707,-15.0,1000,2
328,79.41176470588236,-15.0,1000,2
329,97.05882352941177,-15.0,1000,2
330,114.70588235294119,-15.0,1000,2
340,291.1764705882353,-15.0,1000,2
346,-202.94117647058826,15.0,1000,2
348,-167.64705882352942,15.0,1000,2
363,97.05882352941177,15.0,1000,2
371,238.23529411764707,15.0,1000,2
381,-185.29411764705884,45.0,1000,2
382,-167.64705882352942,45.0,1000,2
383,-150.0,45.0,1000,2
386,-97.05882352941177,45.0,1000,2
388,-61.76470588235294,45.0,1000,2
392,8.823529411764707,45.0,1000,2
402,185.29411764705884,45.0,1000,2
413,-220.58823529411765,75.0,1000,2
425,-8.823529411764707,75.0,1000,2
432,114.70588235294119,75.0,1000,2
435,167.64705882352942,75.0,1000,2
436,185.29411764705884,75.0,1000,2
438,220.58823529411765,75.0,1000,2
440,255.8823529411765,75.0,1000,2
444,-273.5294117647059,105.0,1000,2
452,-132.3529411764706,105.0,1000,2
454,-97.05882352941177,105.0,1000,2
456,-61.76470588235294,105.0,1000,2
459,-8.823529411764707,105.0,1000,2
460,8.823529411764707,105.0,1000,2
461,26.47058823529412,105.0,1000,2
472,220.58823529411765,105.0,1000,2
484,-167.64705882352942,135.0,1000,2
486,-132.3529411764706,135.0,1000,2
490,-61.76470588235294,135.0,1000,2
507,238.23529411764707,135.0,1000,2
516,-202.94117647058826,165.0,1000,2
519,-150.0,165.0,1000,2
525,-44.11764705882353,165.0,1000,2
527,-8.823529411764707,165.0,1000,2
531,61.76470588235294,165.0,1000,2
532,79.41176470588236,165.0,1000,2
535,132.3529411764706,165.0,1000,2
536,150.0,165.0,1000,2
541,238.23529411764707,165.0,1000,2
542,255.8823529411765,165.0,1000,2
544,291.1764705882353,165.0,1000,2
546,-273.5294117647059,195.0,1000,2
557,-79.41176470588236,195.0,1000,2
568,114.70588235294119,195.0,1000,2
571,167.64705882352942,195.0,1000,2
572,185.29411764705884,195.0,1000,2
575,238.23529411764707,195.0,1000,2
577,273.5294117647059,195.0,1000,2
584,-202.94117647058826,225.0,1000,2
586,-167.64705882352942,225.0,1000,2
592,-61.76470588235294,225.0,1000,2
601,97.05882352941177,225.0,1000,2
607,202.94117647058826,225.0,1000,2
609,238.23529411764707,225.0,1000,2
615,-255.8823529411765,255.0,1000,2
627,-44.11764705882353,255.0,1000,2
634,79.41176470588236,255.0,1000,2
640,185.29411764705884,255.0,1000,2
644,255.8823529411765,255.0,1000,2
646,291.1764705882353,255.0,1000,2
653,-185.29411764705884,285.0,1000,2
657,-114.70588235294119,285.0,1000,2
663,-8.823529411764707,285.0,1000,2
667,61.76470588235294,285.0,1000,2
675,202.94117647058826,285.0,1000,2
