probe_number,X,Y,Z,checkerboard_number
1,-291.1764705882353,-285.0,1000,4
3,-255.8823529411765,-285.0,1000,4
4,-238.23529411764707,-285.0,1000,4
6,-202.94117647058826,-285.0,1000,4
11,-114.70588235294119,-285.0,1000,4
15,-44.11764705882353,-285.0,1000,4
16,-26.47058823529412,-285.0,1000,4
19,26.47058823529412,-285.0,1000,4
37,-255.8823529411765,-255.0,1000,4
48,-61.76470588235294,-255.0,1000,4
78,-132.3529411764706,-225.0,1000,4
82,-61.76470588235294,-225.0,1000,4
83,-44.11764705882353,-225.0,1000,4
84,-26.47058823529412,-225.0,1000,4
86,8.823529411764707,-225.0,1000,4
93,132.3529411764706,-225.0,1000,4
96,185.29411764705884,-225.0,1000,4
105,-255.8823529411765,-195.0,1000,4
115,-79.41176470588236,-195.0,1000,4
119,-8.823529411764707,-195.0,1000,4
120,8.823529411764707,-195.0,1000,4
123,61.76470588235294,-195.0,1000,4
127,132.3529411764706,-195.0,1000,4
128,150.0,-195.0,1000,4
132,220.58823529411765,-195.0,1000,4
138,-273.5294117647059,-165.0,1000,4
146,-132.3529411764706,-165.0,1000,4
150,-61.76470588235294,-165.0,1000,4
152,-26.47058823529412,-165.0,1000,4
153,-8.823529411764707,-165.0,1000,4
158,79.41176470588236,-165.0,1000,4
165,202.94117647058826,-165.0,1000,4
168,255.8823529411765,-165.0,1000,4
169,273.5294117647059,-165.0,1000,4
174,-238.23529411764707,-135.0,1000,4
187,-8.823529411764707,-135.0,1000,4
201,238.23529411764707,-135.0,1000,4
203,273.5294117647059,-135.0,1000,4
209,-220.58823529411765,-105.0,1000,4
210,-202.94117647058826,-105.0,1000,4
218,-61.76470588235294,-105.0,1000,4
225,61.76470588235294,-105.0,1000,4
234,220.58823529411765,-105.0,1000,4
242,-238.23529411764707,-75.0,1000,4
247,-150.0,-75.0,1000,4
262,114.70588235294119,-75.0,1000,4
263,132.3529411764706,-75.0,1000,4
264,150.0,-75.0,1000,4
272,291.1764705882353,-75.0,1000,4
285,-79.41176470588236,-45.0,1000,4
289,-8.823529411764707,-45.0,1000,4
293,61.76470588235294,-45.0,1000,4
294,79.41176470588236,-45.0,1000,4
296,114.70588235294119,-45.0,1000,4
298,150.0,-45.0,1000,4
309,-255.8823529411765,-15.0,1000,4
311,-220.58823529411765,-15.0,1000,4
316,-132.3529411764706,-15.0,1000,4
319,-79.41176470588236,-15.0,1000,4
322,-26.47058823529412,-15.0,1000,4
324,8.823529411764707,-15.0,1000,4
329,97.05882352941177,-15.0,1000,4
334,185.29411764705884,-15.0,1000,4
347,-185.29411764705884,15.0,1000,4
351,-114.70588235294119,15.0,1000,4
359,26.47058823529412,15.0,1000,4
365,132.3529411764706,15.0,1000,4
371,238.23529411764707,15.0,1000,4
374,291.1764705882353,15.0,1000,4
376,-273.5294117647059,45.0,1000,4
378,-238.23529411764707,45.0,1000,4
379,-220.58823529411765,45.0,1000,4
384,-132.3529411764706,45.0,1000,4
385,-114.70588235294119,45.0,1000,4
387,-79.41176470588236,45.0,1000,4
391,-8.823529411764707,45.0,1000,4
397,97.05882352941177,45.0,1000,4
401,167.64705882352942,45.0,1000,4
402,185.29411764705884,45.0,1000,4
412,-238.23529411764707,75.0,1000,4
413,-220.58823529411765,75.0,1000,4
424,-26.47058823529412,75.0,1000,4
428,44.11764705882353,75.0,1000,4
445,-255.8823529411765,105.0,1000,4
447,-220.58823529411765,105.0,1000,4
460,8.823529411764707,105.0,1000,4
465,97.05882352941177,105.0,1000,4
471,202.94117647058826,105.0,1000,4
473,238.23529411764707,105.0,1000,4
488,-97.05882352941177,135.0,1000,4
489,-79.41176470588236,135.0,1000,4
498,79.41176470588236,135.0,1000,4
503,167.64705882352942,135.0,1000,4
509,273.5294117647059,135.0,1000,4
512,-273.5294117647059,165.0,1000,4
517,-185.29411764705884,165.0,1000,4
525,-44.11764705882353,165.0,1000,4
526,-26.47058823529412,165.0,1000,4
537,167.64705882352942,165.0,1000,4
540,220.58823529411765,165.0,1000,4
543,273.5294117647059,165.0,1000,4
546,-273.5294117647059,195.0,1000,4
550,-202.94117647058826,195.0,1000,4
553,-150.0,195.0,1000,4
565,61.76470588235294,195.0,1000,4
568,114.70588235294119,195.0,1000,4
569,132.3529411764706,195.0,1000,4
571,167.64705882352942,195.0,1000,4
572,185.29411764705884,195.0,1000,4
573,202.94117647058826,195.0,1000,4
575,238.23529411764707,195.0,1000,4
576,255.8823529411765,195.0,1000,4
585,-185.29411764705884,225.0,1000,4
586,-167.64705882352942,225.0,1000,4
610,255.8823529411765,225.0,1000,4
613,-291.1764705882353,255.0,1000,4
617,-220.58823529411765,255.0,1000,4
631,26.47058823529412,255.0,1000,4
643,238.23529411764707,255.0,1000,4
644,255.8823529411765,255.0,1000,4
646,291.1764705882353,255.0,1000,4
659,-79.41176470588236,285.0,1000,4
664,8.823529411764707,285.0,1000,4
669,97.05882352941177,285.0,1000,4
