probe_number,X,Y,Z,checkerboard_number
3,-255.8823529411765,-285.0,1000,19
8,-167.64705882352942,-285.0,1000,19
19,26.47058823529412,-285.0,1000,19
27,167.64705882352942,-285.0,1000,19
29,202.94117647058826,-285.0,1000,19
30,220.58823529411765,-285.0,1000,19
34,291.1764705882353,-285.0,1000,19
36,-273.5294117647059,-255.0,1000,19
37,-255.8823529411765,-255.0,1000,19
40,-202.94117647058826,-255.0,1000,19
49,-44.11764705882353,-255.0,1000,19
57,97.05882352941177,-255.0,1000,19
66,255.8823529411765,-255.0,1000,19
68,291.1764705882353,-255.0,1000,19
72,-238.23529411764707,-225.0,1000,19
75,-185.29411764705884,-225.0,1000,19
76,-167.64705882352942,-225.0,1000,19
78,-132.3529411764706,-225.0,1000,19
88,44.11764705882353,-225.0,1000,19
95,167.64705882352942,-225.0,1000,19
97,202.94117647058826,-225.0,1000,19
101,273.5294117647059,-225.0,1000,19
102,291.1764705882353,-225.0,1000,19
110,-167.64705882352942,-195.0,1000,19
116,-61.76470588235294,-195.0,1000,19
130,185.29411764705884,-195.0,1000,19
147,-114.70588235294119,-165.0,1000,19
152,-26.47058823529412,-165.0,1000,19
165,202.94117647058826,-165.0,1000,19
174,-238.23529411764707,-135.0,1000,19
184,-61.76470588235294,-135.0,1000,19
187,-8.823529411764707,-135.0,1000,19
188,8.823529411764707,-135.0,1000,19
189,26.47058823529412,-135.0,1000,19
192,79.41176470588236,-135.0,1000,19
195,132.3529411764706,-135.0,1000,19
198,185.29411764705884,-135.0,1000,19
200,220.58823529411765,-135.0,1000,19
203,273.5294117647059,-135.0,1000,19
207,-255.8823529411765,-105.0,1000,19
218,-61.76470588235294,-105.0,1000,19
220,-26.47058823529412,-105.0,1000,19
221,-8.823529411764707,-105.0,1000,19
224,44.11764705882353,-105.0,1000,19
226,79.41176470588236,-105.0,1000,19
240,-273.5294117647059,-75.0,1000,19
252,-61.76470588235294,-75.0,1000,19
262,114.70588235294119,-75.0,1000,19
266,185.29411764705884,-75.0,1000,19
268,220.58823529411765,-75.0,1000,19
273,-291.1764705882353,-45.0,1000,19
278,-202.94117647058826,-45.0,1000,19
283,-114.70588235294119,-45.0,1000,19
285,-79.41176470588236,-45.0,1000,19
286,-61.76470588235294,-45.0,1000,19
290,8.823529411764707,-45.0,1000,19
294,79.41176470588236,-45.0,1000,19
301,202.94117647058826,-45.0,1000,19
307,-291.1764705882353,-15.0,1000,19
309,-255.8823529411765,-15.0,1000,19
317,-114.70588235294119,-15.0,1000,19
319,-79.41176470588236,-15.0,1000,19
323,-8.823529411764707,-15.0,1000,19
333,167.64705882352942,-15.0,1000,19
336,220.58823529411765,-15.0,1000,19
346,-202.94117647058826,15.0,1000,19
356,-26.47058823529412,15.0,1000,19
358,8.823529411764707,15.0,1000,19
360,44.11764705882353,15.0,1000,19
361,61.76470588235294,15.0,1000,19
365,132.3529411764706,15.0,1000,19
367,167.64705882352942,15.0,1000,19
369,202.94117647058826,15.0,1000,19
373,273.5294117647059,15.0,1000,19
381,-185.29411764705884,45.0,1000,19
384,-132.3529411764706,45.0,1000,19
388,-61.76470588235294,45.0,1000,19
393,26.47058823529412,45.0,1000,19
396,79.41176470588236,45.0,1000,19
398,114.70588235294119,45.0,1000,19
401,167.64705882352942,45.0,1000,19
404,220.58823529411765,45.0,1000,19
410,-273.5294117647059,75.0,1000,19
414,-202.94117647058826,75.0,1000,19
415,-185.29411764705884,75.0,1000,19
424,-26.47058823529412,75.0,1000,19
428,44.11764705882353,75.0,1000,19
435,167.64705882352942,75.0,1000,19
439,238.23529411764707,75.0,1000,19
443,-291.1764705882353,105.0,1000,19
450,-167.64705882352942,105.0,1000,19
453,-114.70588235294119,105.0,1000,19
457,-44.11764705882353,105.0,1000,19
458,-26.47058823529412,105.0,1000,19
460,8.823529411764707,105.0,1000,19
461,26.47058823529412,105.0,1000,19
469,167.64705882352942,105.0,1000,19
472,220.58823529411765,105.0,1000,19
473,238.23529411764707,105.0,1000,19
480,-238.23529411764707,135.0,1000,19
485,-150.0,135.0,1000,19
487,-114.70588235294119,135.0,1000,19
488,-97.05882352941177,135.0,1000,19
489,-79.41176470588236,135.0,1000,19
493,-8.823529411764707,135.0,1000,19
496,44.11764705882353,135.0,1000,19
498,79.41176470588236,135.0,1000,19
518,-167.64705882352942,165.0,1000,19
519,-150.0,165.0,1000,19
522,-97.05882352941177,165.0,1000,19
526,-26.47058823529412,165.0,1000,19
530,44.11764705882353,165.0,1000,19
534,114.70588235294119,165.0,1000,19
542,255.8823529411765,165.0,1000,19
543,273.5294117647059,165.0,1000,19
545,-291.1764705882353,195.0,1000,19
546,-273.5294117647059,195.0,1000,19
548,-238.23529411764707,195.0,1000,19
557,-79.41176470588236,195.0,1000,19
559,-44.11764705882353,195.0,1000,19
564,44.11764705882353,195.0,1000,19
577,273.5294117647059,195.0,1000,19
582,-238.23529411764707,225.0,1000,19
595,-8.823529411764707,225.0,1000,19
607,202.94117647058826,225.0,1000,19
609,238.23529411764707,225.0,1000,19
610,255.8823529411765,225.0,1000,19
613,-291.1764705882353,255.0,1000,19
617,-220.58823529411765,255.0,1000,19
624,-97.05882352941177,255.0,1000,19
633,61.76470588235294,255.0,1000,19
644,255.8823529411765,255.0,1000,19
645,273.5294117647059,255.0,1000,19
649,-255.8823529411765,285.0,1000,19
652,-202.94117647058826,285.0,1000,19
653,-185.29411764705884,285.0,1000,19
655,-150.0,285.0,1000,19
657,-114.70588235294119,285.0,1000,19
658,-97.05882352941177,285.0,1000,19
659,-79.41176470588236,285.0,1000,19
665,26.47058823529412,285.0,1000,19
671,132.3529411764706,285.0,1000,19
679,273.5294117647059,285.0,1000,19
