probe_number,X,Y,Z,checkerboard_number
6,-202.94117647058826,-285.0,1000,13
7,-185.29411764705884,-285.0,1000,13
13,-79.41176470588236,-285.0,1000,13
20,44.11764705882353,-285.0,1000,13
24,114.70588235294119,-285.0,1000,13
26,150.0,-285.0,1000,13
27,167.64705882352942,-285.0,1000,13
28,185.29411764705884,-285.0,1000,13
38,-238.23529411764707,-255.0,1000,13
40,-202.94117647058826,-255.0,1000,13
46,-97.05882352941177,-255.0,1000,13
47,-79.41176470588236,-255.0,1000,13
58,114.70588235294119,-255.0,1000,13
63,202.94117647058826,-255.0,1000,13
66,255.8823529411765,-255.0,1000,13
69,-291.1764705882353,-225.0,1000,13
77,-150.0,-225.0,1000,13
80,-97.05882352941177,-225.0,1000,13
82,-61.76470588235294,-225.0,1000,13
92,114.70588235294119,-225.0,1000,13
93,132.3529411764706,-225.0,1000,13
95,167.64705882352942,-225.0,1000,13
102,291.1764705882353,-225.0,1000,13
111,-150.0,-195.0,1000,13
112,-132.3529411764706,-195.0,1000,13
115,-79.41176470588236,-195.0,1000,13
121,26.47058823529412,-195.0,1000,13
124,79.41176470588236,-195.0,1000,13
133,238.23529411764707,-195.0,1000,13
134,255.8823529411765,-195.0,1000,13
136,291.1764705882353,-195.0,1000,13
137,-291.1764705882353,-165.0,1000,13
139,-255.8823529411765,-165.0,1000,13
142,-202.94117647058826,-165.0,1000,13
146,-132.3529411764706,-165.0,1000,13
152,-26.47058823529412,-165.0,1000,13
156,44.11764705882353,-165.0,1000,13
157,61.76470588235294,-165.0,1000,13
166,220.58823529411765,-165.0,1000,13
167,238.23529411764707,-165.0,1000,13
172,-273.5294117647059,-135.0,1000,13
175,-220.58823529411765,-135.0,1000,13
176,-202.94117647058826,-135.0,1000,13
178,-167.64705882352942,-135.0,1000,13
179,-150.0,-135.0,1000,13
187,-8.823529411764707,-135.0,1000,13
197,167.64705882352942,-135.0,1000,13
198,185.29411764705884,-135.0,1000,13
201,238.23529411764707,-135.0,1000,13
203,273.5294117647059,-135.0,1000,13
210,-202.94117647058826,-105.0,1000,13
211,-185.29411764705884,-105.0,1000,13
216,-97.05882352941177,-105.0,1000,13
224,44.11764705882353,-105.0,1000,13
231,167.64705882352942,-105.0,1000,13
232,185.29411764705884,-105.0,1000,13
233,202.94117647058826,-105.0,1000,13
238,291.1764705882353,-105.0,1000,13
239,-291.1764705882353,-75.0,1000,13
259,61.76470588235294,-75.0,1000,13
260,79.41176470588236,-75.0,1000,13
281,-150.0,-45.0,1000,13
286,-61.76470588235294,-45.0,1000,13
287,-44.11764705882353,-45.0,1000,13
290,8.823529411764707,-45.0,1000,13
292,44.11764705882353,-45.0,1000,13
295,97.05882352941177,-45.0,1000,13
299,167.64705882352942,-45.0,1000,13
300,185.29411764705884,-45.0,1000,13
301,202.94117647058826,-45.0,1000,13
307,-291.1764705882353,-15.0,1000,13
311,-220.58823529411765,-15.0,1000,13
314,-167.64705882352942,-15.0,1000,13
317,-114.70588235294119,-15.0,1000,13
319,-79.41176470588236,-15.0,1000,13
326,44.11764705882353,-15.0,1000,13
336,220.58823529411765,-15.0,1000,13
338,255.8823529411765,-15.0,1000,13
348,-167.64705882352942,15.0,1000,13
350,-132.3529411764706,15.0,1000,13
351,-114.70588235294119,15.0,1000,13
353,-79.41176470588236,15.0,1000,13
354,-61.76470588235294,15.0,1000,13
358,8.823529411764707,15.0,1000,13
360,44.11764705882353,15.0,1000,13
369,202.94117647058826,15.0,1000,13
377,-255.8823529411765,45.0,1000,13
381,-185.29411764705884,45.0,1000,13
386,-97.05882352941177,45.0,1000,13
391,-8.823529411764707,45.0,1000,13
400,150.0,45.0,1000,13
412,-238.23529411764707,75.0,1000,13
417,-150.0,75.0,1000,13
421,-79.41176470588236,75.0,1000,13
422,-61.76470588235294,75.0,1000,13
423,-44.11764705882353,75.0,1000,13
433,132.3529411764706,75.0,1000,13
444,-273.5294117647059,105.0,1000,13
446,-238.23529411764707,105.0,1000,13
459,-8.823529411764707,105.0,1000,13
460,8.823529411764707,105.0,1000,13
467,132.3529411764706,105.0,1000,13
471,202.94117647058826,105.0,1000,13
479,-255.8823529411765,135.0,1000,13
489,-79.41176470588236,135.0,1000,13
