probe_number,X,Y,Z,checkerboard_number
235,238.23529411764707,-105.0,1000,17
239,-291.1764705882353,-75.0,1000,17
243,-220.58823529411765,-75.0,1000,17
245,-185.29411764705884,-75.0,1000,17
260,79.41176470588236,-75.0,1000,17
263,132.3529411764706,-75.0,1000,17
264,150.0,-75.0,1000,17
283,-114.70588235294119,-45.0,1000,17
294,79.41176470588236,-45.0,1000,17
296,114.70588235294119,-45.0,1000,17
297,132.3529411764706,-45.0,1000,17
299,167.64705882352942,-45.0,1000,17
307,-291.1764705882353,-15.0,1000,17
308,-273.5294117647059,-15.0,1000,17
314,-167.64705882352942,-15.0,1000,17
315,-150.0,-15.0,1000,17
316,-132.3529411764706,-15.0,1000,17
318,-97.05882352941177,-15.0,1000,17
320,-61.76470588235294,-15.0,1000,17
323,-8.823529411764707,-15.0,1000,17
324,8.823529411764707,-15.0,1000,17
325,26.47058823529412,-15.0,1000,17
332,150.0,-15.0,1000,17
336,220.58823529411765,-15.0,1000,17
345,-220.58823529411765,15.0,1000,17
362,79.41176470588236,15.0,1000,17
364,114.70588235294119,15.0,1000,17
369,202.94117647058826,15.0,1000,17
371,238.23529411764707,15.0,1000,17
372,255.8823529411765,15.0,1000,17
375,-291.1764705882353,45.0,1000,17
376,-273.5294117647059,45.0,1000,17
380,-202.94117647058826,45.0,1000,17
389,-44.11764705882353,45.0,1000,17
396,79.41176470588236,45.0,1000,17
403,202.94117647058826,45.0,1000,17
409,-291.1764705882353,75.0,1000,17
410,-273.5294117647059,75.0,1000,17
413,-220.58823529411765,75.0,1000,17
418,-132.3529411764706,75.0,1000,17
425,-8.823529411764707,75.0,1000,17
429,61.76470588235294,75.0,1000,17
430,79.41176470588236,75.0,1000,17
432,114.70588235294119,75.0,1000,17
441,273.5294117647059,75.0,1000,17
446,-238.23529411764707,105.0,1000,17
453,-114.70588235294119,105.0,1000,17
461,26.47058823529412,105.0,1000,17
468,150.0,105.0,1000,17
473,238.23529411764707,105.0,1000,17
474,255.8823529411765,105.0,1000,17
475,273.5294117647059,105.0,1000,17
476,291.1764705882353,105.0,1000,17
482,-202.94117647058826,135.0,1000,17
489,-79.41176470588236,135.0,1000,17
506,220.58823529411765,135.0,1000,17
511,-291.1764705882353,165.0,1000,17
512,-273.5294117647059,165.0,1000,17
519,-150.0,165.0,1000,17
520,-132.3529411764706,165.0,1000,17
521,-114.70588235294119,165.0,1000,17
522,-97.05882352941177,165.0,1000,17
523,-79.41176470588236,165.0,1000,17
524,-61.76470588235294,165.0,1000,17
531,61.76470588235294,165.0,1000,17
532,79.41176470588236,165.0,1000,17
533,97.05882352941177,165.0,1000,17
534,114.70588235294119,165.0,1000,17
542,255.8823529411765,165.0,1000,17
543,273.5294117647059,165.0,1000,17
544,291.1764705882353,165.0,1000,17
547,-255.8823529411765,195.0,1000,17
549,-220.58823529411765,195.0,1000,17
560,-26.47058823529412,195.0,1000,17
568,114.70588235294119,195.0,1000,17
574,220.58823529411765,195.0,1000,17
582,-238.23529411764707,225.0,1000,17
586,-167.64705882352942,225.0,1000,17
588,-132.3529411764706,225.0,1000,17
593,-44.11764705882353,225.0,1000,17
597,26.47058823529412,225.0,1000,17
598,44.11764705882353,225.0,1000,17
604,150.0,225.0,1000,17
606,185.29411764705884,225.0,1000,17
607,202.94117647058826,225.0,1000,17
613,-291.1764705882353,255.0,1000,17
616,-238.23529411764707,255.0,1000,17
623,-114.70588235294119,255.0,1000,17
625,-79.41176470588236,255.0,1000,17
632,44.11764705882353,255.0,1000,17
638,150.0,255.0,1000,17
656,-132.3529411764706,285.0,1000,17
660,-61.76470588235294,285.0,1000,17
667,61.76470588235294,285.0,1000,17
668,79.41176470588236,285.0,1000,17
674,185.29411764705884,285.0,1000,17
