probe_number,X,Y,Z,checkerboard_number
1,-291.1764705882353,-285.0,1000,3
12,-97.05882352941177,-285.0,1000,3
14,-61.76470588235294,-285.0,1000,3
25,132.3529411764706,-285.0,1000,3
35,-291.1764705882353,-255.0,1000,3
36,-273.5294117647059,-255.0,1000,3
45,-114.70588235294119,-255.0,1000,3
47,-79.41176470588236,-255.0,1000,3
48,-61.76470588235294,-255.0,1000,3
54,44.11764705882353,-255.0,1000,3
62,185.29411764705884,-255.0,1000,3
67,273.5294117647059,-255.0,1000,3
73,-220.58823529411765,-225.0,1000,3
76,-167.64705882352942,-225.0,1000,3
86,8.823529411764707,-225.0,1000,3
89,61.76470588235294,-225.0,1000,3
94,150.0,-225.0,1000,3
98,220.58823529411765,-225.0,1000,3
102,291.1764705882353,-225.0,1000,3
105,-255.8823529411765,-195.0,1000,3
106,-238.23529411764707,-195.0,1000,3
113,-114.70588235294119,-195.0,1000,3
116,-61.76470588235294,-195.0,1000,3
117,-44.11764705882353,-195.0,1000,3
118,-26.47058823529412,-195.0,1000,3
121,26.47058823529412,-195.0,1000,3
122,44.11764705882353,-195.0,1000,3
123,61.76470588235294,-195.0,1000,3
125,97.05882352941177,-195.0,1000,3
133,238.23529411764707,-195.0,1000,3
151,-44.11764705882353,-165.0,1000,3
154,8.823529411764707,-165.0,1000,3
155,26.47058823529412,-165.0,1000,3
162,150.0,-165.0,1000,3
169,273.5294117647059,-165.0,1000,3
174,-238.23529411764707,-135.0,1000,3
196,150.0,-135.0,1000,3
198,185.29411764705884,-135.0,1000,3
219,-44.11764705882353,-105.0,1000,3
224,44.11764705882353,-105.0,1000,3
225,61.76470588235294,-105.0,1000,3
232,185.29411764705884,-105.0,1000,3
233,202.94117647058826,-105.0,1000,3
236,255.8823529411765,-105.0,1000,3
242,-238.23529411764707,-75.0,1000,3
244,-202.94117647058826,-75.0,1000,3
251,-79.41176470588236,-75.0,1000,3
253,-44.11764705882353,-75.0,1000,3
254,-26.47058823529412,-75.0,1000,3
256,8.823529411764707,-75.0,1000,3
264,150.0,-75.0,1000,3
267,202.94117647058826,-75.0,1000,3
270,255.8823529411765,-75.0,1000,3
273,-291.1764705882353,-45.0,1000,3
278,-202.94117647058826,-45.0,1000,3
291,26.47058823529412,-45.0,1000,3
297,132.3529411764706,-45.0,1000,3
300,185.29411764705884,-45.0,1000,3
304,255.8823529411765,-45.0,1000,3
305,273.5294117647059,-45.0,1000,3
314,-167.64705882352942,-15.0,1000,3
327,61.76470588235294,-15.0,1000,3
335,202.94117647058826,-15.0,1000,3
338,255.8823529411765,-15.0,1000,3
339,273.5294117647059,-15.0,1000,3
358,8.823529411764707,15.0,1000,3
359,26.47058823529412,15.0,1000,3
367,167.64705882352942,15.0,1000,3
377,-255.8823529411765,45.0,1000,3
378,-238.23529411764707,45.0,1000,3
381,-185.29411764705884,45.0,1000,3
386,-97.05882352941177,45.0,1000,3
390,-26.47058823529412,45.0,1000,3
398,114.70588235294119,45.0,1000,3
401,167.64705882352942,45.0,1000,3
406,255.8823529411765,45.0,1000,3
412,-238.23529411764707,75.0,1000,3
413,-220.58823529411765,75.0,1000,3
414,-202.94117647058826,75.0,1000,3
415,-185.29411764705884,75.0,1000,3
416,-167.64705882352942,75.0,1000,3
420,-97.05882352941177,75.0,1000,3
433,132.3529411764706,75.0,1000,3
436,185.29411764705884,75.0,1000,3
439,238.23529411764707,75.0,1000,3
453,-114.70588235294119,105.0,1000,3
475,273.5294117647059,105.0,1000,3
479,-255.8823529411765,135.0,1000,3
485,-150.0,135.0,1000,3
486,-132.3529411764706,135.0,1000,3
504,185.29411764705884,135.0,1000,3
511,-291.1764705882353,165.0,1000,3
512,-273.5294117647059,165.0,1000,3
520,-132.3529411764706,165.0,1000,3
524,-61.76470588235294,165.0,1000,3
533,97.05882352941177,165.0,1000,3
534,114.70588235294119,165.0,1000,3
536,150.0,165.0,1000,3
538,185.29411764705884,165.0,1000,3
544,291.1764705882353,165.0,1000,3
550,-202.94117647058826,195.0,1000,3
553,-150.0,195.0,1000,3
560,-26.47058823529412,195.0,1000,3
562,8.823529411764707,195.0,1000,3
563,26.47058823529412,195.0,1000,3
569,132.3529411764706,195.0,1000,3
573,202.94117647058826,195.0,1000,3
576,255.8823529411765,195.0,1000,3
579,-291.1764705882353,225.0,1000,3
580,-273.5294117647059,225.0,1000,3
588,-132.3529411764706,225.0,1000,3
589,-114.70588235294119,225.0,1000,3
595,-8.823529411764707,225.0,1000,3
602,114.70588235294119,225.0,1000,3
603,132.3529411764706,225.0,1000,3
608,220.58823529411765,225.0,1000,3
609,238.23529411764707,225.0,1000,3
615,-255.8823529411765,255.0,1000,3
618,-202.94117647058826,255.0,1000,3
623,-114.70588235294119,255.0,1000,3
626,-61.76470588235294,255.0,1000,3
628,-26.47058823529412,255.0,1000,3
635,97.05882352941177,255.0,1000,3
644,255.8823529411765,255.0,1000,3
645,273.5294117647059,255.0,1000,3
658,-97.05882352941177,285.0,1000,3
662,-26.47058823529412,285.0,1000,3
663,-8.823529411764707,285.0,1000,3
666,44.11764705882353,285.0,1000,3
