probe_number,X,Y,Z,checkerboard_number
2,-273.5294117647059,-285.0,1000,9
4,-238.23529411764707,-285.0,1000,9
5,-220.58823529411765,-285.0,1000,9
6,-202.94117647058826,-285.0,1000,9
9,-150.0,-285.0,1000,9
11,-114.70588235294119,-285.0,1000,9
18,8.823529411764707,-285.0,1000,9
36,-273.5294117647059,-255.0,1000,9
41,-185.29411764705884,-255.0,1000,9
45,-114.70588235294119,-255.0,1000,9
49,-44.11764705882353,-255.0,1000,9
50,-26.47058823529412,-255.0,1000,9
51,-8.823529411764707,-255.0,1000,9
53,26.47058823529412,-255.0,1000,9
58,114.70588235294119,-255.0,1000,9
61,167.64705882352942,-255.0,1000,9
63,202.94117647058826,-255.0,1000,9
69,-291.1764705882353,-225.0,1000,9
72,-238.23529411764707,-225.0,1000,9
84,-26.47058823529412,-225.0,1000,9
85,-8.823529411764707,-225.0,1000,9
93,132.3529411764706,-225.0,1000,9
96,185.29411764705884,-225.0,1000,9
101,273.5294117647059,-225.0,1000,9
108,-202.94117647058826,-195.0,1000,9
116,-61.76470588235294,-195.0,1000,9
118,-26.47058823529412,-195.0,1000,9
120,8.823529411764707,-195.0,1000,9
125,97.05882352941177,-195.0,1000,9
129,167.64705882352942,-195.0,1000,9
131,202.94117647058826,-195.0,1000,9
135,273.5294117647059,-195.0,1000,9
138,-273.5294117647059,-165.0,1000,9
142,-202.94117647058826,-165.0,1000,9
179,-150.0,-135.0,1000,9
180,-132.3529411764706,-135.0,1000,9
190,44.11764705882353,-135.0,1000,9
195,132.3529411764706,-135.0,1000,9
197,167.64705882352942,-135.0,1000,9
201,238.23529411764707,-135.0,1000,9
206,-273.5294117647059,-105.0,1000,9
210,-202.94117647058826,-105.0,1000,9
213,-150.0,-105.0,1000,9
222,8.823529411764707,-105.0,1000,9
226,79.41176470588236,-105.0,1000,9
228,114.70588235294119,-105.0,1000,9
238,291.1764705882353,-105.0,1000,9
243,-220.58823529411765,-75.0,1000,9
252,-61.76470588235294,-75.0,1000,9
259,61.76470588235294,-75.0,1000,9
260,79.41176470588236,-75.0,1000,9
273,-291.1764705882353,-45.0,1000,9
279,-185.29411764705884,-45.0,1000,9
287,-44.11764705882353,-45.0,1000,9
289,-8.823529411764707,-45.0,1000,9
291,26.47058823529412,-45.0,1000,9
295,97.05882352941177,-45.0,1000,9
296,114.70588235294119,-45.0,1000,9
298,150.0,-45.0,1000,9
299,167.64705882352942,-45.0,1000,9
