probe_number,X,Y,Z,checkerboard_number
4,-238.23529411764707,-285.0,1000,18
5,-220.58823529411765,-285.0,1000,18
9,-150.0,-285.0,1000,18
11,-114.70588235294119,-285.0,1000,18
13,-79.41176470588236,-285.0,1000,18
25,132.3529411764706,-285.0,1000,18
40,-202.94117647058826,-255.0,1000,18
46,-97.05882352941177,-255.0,1000,18
47,-79.41176470588236,-255.0,1000,18
54,44.11764705882353,-255.0,1000,18
56,79.41176470588236,-255.0,1000,18
58,114.70588235294119,-255.0,1000,18
63,202.94117647058826,-255.0,1000,18
65,238.23529411764707,-255.0,1000,18
66,255.8823529411765,-255.0,1000,18
67,273.5294117647059,-255.0,1000,18
68,291.1764705882353,-255.0,1000,18
72,-238.23529411764707,-225.0,1000,18
74,-202.94117647058826,-225.0,1000,18
83,-44.11764705882353,-225.0,1000,18
92,114.70588235294119,-225.0,1000,18
102,291.1764705882353,-225.0,1000,18
110,-167.64705882352942,-195.0,1000,18
115,-79.41176470588236,-195.0,1000,18
129,167.64705882352942,-195.0,1000,18
133,238.23529411764707,-195.0,1000,18
138,-273.5294117647059,-165.0,1000,18
139,-255.8823529411765,-165.0,1000,18
143,-185.29411764705884,-165.0,1000,18
145,-150.0,-165.0,1000,18
148,-97.05882352941177,-165.0,1000,18
149,-79.41176470588236,-165.0,1000,18
162,150.0,-165.0,1000,18
165,202.94117647058826,-165.0,1000,18
170,291.1764705882353,-165.0,1000,18
171,-291.1764705882353,-135.0,1000,18
178,-167.64705882352942,-135.0,1000,18
182,-97.05882352941177,-135.0,1000,18
185,-44.11764705882353,-135.0,1000,18
187,-8.823529411764707,-135.0,1000,18
197,167.64705882352942,-135.0,1000,18
198,185.29411764705884,-135.0,1000,18
204,291.1764705882353,-135.0,1000,18
224,44.11764705882353,-105.0,1000,18
235,238.23529411764707,-105.0,1000,18
241,-255.8823529411765,-75.0,1000,18
245,-185.29411764705884,-75.0,1000,18
246,-167.64705882352942,-75.0,1000,18
248,-132.3529411764706,-75.0,1000,18
260,79.41176470588236,-75.0,1000,18
261,97.05882352941177,-75.0,1000,18
265,167.64705882352942,-75.0,1000,18
267,202.94117647058826,-75.0,1000,18
274,-273.5294117647059,-45.0,1000,18
281,-150.0,-45.0,1000,18
287,-44.11764705882353,-45.0,1000,18
289,-8.823529411764707,-45.0,1000,18
290,8.823529411764707,-45.0,1000,18
292,44.11764705882353,-45.0,1000,18
296,114.70588235294119,-45.0,1000,18
305,273.5294117647059,-45.0,1000,18
308,-273.5294117647059,-15.0,1000,18
324,8.823529411764707,-15.0,1000,18
326,44.11764705882353,-15.0,1000,18
345,-220.58823529411765,15.0,1000,18
354,-61.76470588235294,15.0,1000,18
356,-26.47058823529412,15.0,1000,18
357,-8.823529411764707,15.0,1000,18
360,44.11764705882353,15.0,1000,18
361,61.76470588235294,15.0,1000,18
362,79.41176470588236,15.0,1000,18
363,97.05882352941177,15.0,1000,18
369,202.94117647058826,15.0,1000,18
373,273.5294117647059,15.0,1000,18
374,291.1764705882353,15.0,1000,18
375,-291.1764705882353,45.0,1000,18
379,-220.58823529411765,45.0,1000,18
387,-79.41176470588236,45.0,1000,18
389,-44.11764705882353,45.0,1000,18
395,61.76470588235294,45.0,1000,18
403,202.94117647058826,45.0,1000,18
405,238.23529411764707,45.0,1000,18
407,273.5294117647059,45.0,1000,18
416,-167.64705882352942,75.0,1000,18
420,-97.05882352941177,75.0,1000,18
421,-79.41176470588236,75.0,1000,18
424,-26.47058823529412,75.0,1000,18
427,26.47058823529412,75.0,1000,18
