probe_number,X,Y,Z,checkerboard_number
8,-167.64705882352942,-285.0,1000,5
10,-132.3529411764706,-285.0,1000,5
14,-61.76470588235294,-285.0,1000,5
23,97.05882352941177,-285.0,1000,5
26,150.0,-285.0,1000,5
31,238.23529411764707,-285.0,1000,5
35,-291.1764705882353,-255.0,1000,5
36,-273.5294117647059,-255.0,1000,5
37,-255.8823529411765,-255.0,1000,5
43,-150.0,-255.0,1000,5
51,-8.823529411764707,-255.0,1000,5
53,26.47058823529412,-255.0,1000,5
54,44.11764705882353,-255.0,1000,5
61,167.64705882352942,-255.0,1000,5
66,255.8823529411765,-255.0,1000,5
69,-291.1764705882353,-225.0,1000,5
70,-273.5294117647059,-225.0,1000,5
71,-255.8823529411765,-225.0,1000,5
81,-79.41176470588236,-225.0,1000,5
87,26.47058823529412,-225.0,1000,5
89,61.76470588235294,-225.0,1000,5
94,150.0,-225.0,1000,5
100,255.8823529411765,-225.0,1000,5
104,-273.5294117647059,-195.0,1000,5
126,114.70588235294119,-195.0,1000,5
132,220.58823529411765,-195.0,1000,5
136,291.1764705882353,-195.0,1000,5
142,-202.94117647058826,-165.0,1000,5
143,-185.29411764705884,-165.0,1000,5
145,-150.0,-165.0,1000,5
147,-114.70588235294119,-165.0,1000,5
148,-97.05882352941177,-165.0,1000,5
153,-8.823529411764707,-165.0,1000,5
154,8.823529411764707,-165.0,1000,5
162,150.0,-165.0,1000,5
165,202.94117647058826,-165.0,1000,5
167,238.23529411764707,-165.0,1000,5
169,273.5294117647059,-165.0,1000,5
174,-238.23529411764707,-135.0,1000,5
179,-150.0,-135.0,1000,5
181,-114.70588235294119,-135.0,1000,5
185,-44.11764705882353,-135.0,1000,5
187,-8.823529411764707,-135.0,1000,5
190,44.11764705882353,-135.0,1000,5
191,61.76470588235294,-135.0,1000,5
192,79.41176470588236,-135.0,1000,5
197,167.64705882352942,-135.0,1000,5
202,255.8823529411765,-135.0,1000,5
203,273.5294117647059,-135.0,1000,5
208,-238.23529411764707,-105.0,1000,5
227,97.05882352941177,-105.0,1000,5
239,-291.1764705882353,-75.0,1000,5
247,-150.0,-75.0,1000,5
254,-26.47058823529412,-75.0,1000,5
256,8.823529411764707,-75.0,1000,5
262,114.70588235294119,-75.0,1000,5
265,167.64705882352942,-75.0,1000,5
277,-220.58823529411765,-45.0,1000,5
279,-185.29411764705884,-45.0,1000,5
281,-150.0,-45.0,1000,5
287,-44.11764705882353,-45.0,1000,5
293,61.76470588235294,-45.0,1000,5
294,79.41176470588236,-45.0,1000,5
302,220.58823529411765,-45.0,1000,5
303,238.23529411764707,-45.0,1000,5
305,273.5294117647059,-45.0,1000,5
314,-167.64705882352942,-15.0,1000,5
330,114.70588235294119,-15.0,1000,5
337,238.23529411764707,-15.0,1000,5
338,255.8823529411765,-15.0,1000,5
344,-238.23529411764707,15.0,1000,5
348,-167.64705882352942,15.0,1000,5
354,-61.76470588235294,15.0,1000,5
363,97.05882352941177,15.0,1000,5
368,185.29411764705884,15.0,1000,5
373,273.5294117647059,15.0,1000,5
377,-255.8823529411765,45.0,1000,5
380,-202.94117647058826,45.0,1000,5
390,-26.47058823529412,45.0,1000,5
392,8.823529411764707,45.0,1000,5
405,238.23529411764707,45.0,1000,5
406,255.8823529411765,45.0,1000,5
409,-291.1764705882353,75.0,1000,5
419,-114.70588235294119,75.0,1000,5
422,-61.76470588235294,75.0,1000,5
426,8.823529411764707,75.0,1000,5
427,26.47058823529412,75.0,1000,5
430,79.41176470588236,75.0,1000,5
437,202.94117647058826,75.0,1000,5
445,-255.8823529411765,105.0,1000,5
447,-220.58823529411765,105.0,1000,5
449,-185.29411764705884,105.0,1000,5
454,-97.05882352941177,105.0,1000,5
458,-26.47058823529412,105.0,1000,5
460,8.823529411764707,105.0,1000,5
471,202.94117647058826,105.0,1000,5
474,255.8823529411765,105.0,1000,5
475,273.5294117647059,105.0,1000,5
484,-167.64705882352942,135.0,1000,5
499,97.05882352941177,135.0,1000,5
504,185.29411764705884,135.0,1000,5
506,220.58823529411765,135.0,1000,5
524,-61.76470588235294,165.0,1000,5
530,44.11764705882353,165.0,1000,5
549,-220.58823529411765,195.0,1000,5
551,-185.29411764705884,195.0,1000,5
552,-167.64705882352942,195.0,1000,5
567,97.05882352941177,195.0,1000,5
568,114.70588235294119,195.0,1000,5
572,185.29411764705884,195.0,1000,5
579,-291.1764705882353,225.0,1000,5
592,-61.76470588235294,225.0,1000,5
598,44.11764705882353,225.0,1000,5
606,185.29411764705884,225.0,1000,5
618,-202.94117647058826,255.0,1000,5
619,-185.29411764705884,255.0,1000,5
620,-167.64705882352942,255.0,1000,5
627,-44.11764705882353,255.0,1000,5
628,-26.47058823529412,255.0,1000,5
630,8.823529411764707,255.0,1000,5
632,44.11764705882353,255.0,1000,5
634,79.41176470588236,255.0,1000,5
636,114.70588235294119,255.0,1000,5
649,-255.8823529411765,285.0,1000,5
652,-202.94117647058826,285.0,1000,5
661,-44.11764705882353,285.0,1000,5
662,-26.47058823529412,285.0,1000,5
665,26.47058823529412,285.0,1000,5
666,44.11764705882353,285.0,1000,5
669,97.05882352941177,285.0,1000,5
