probe_number,X,Y,Z,checkerboard_number
7,-185.29411764705884,-285.0,1000,14
10,-132.3529411764706,-285.0,1000,14
11,-114.70588235294119,-285.0,1000,14
13,-79.41176470588236,-285.0,1000,14
26,150.0,-285.0,1000,14
27,167.64705882352942,-285.0,1000,14
28,185.29411764705884,-285.0,1000,14
30,220.58823529411765,-285.0,1000,14
34,291.1764705882353,-285.0,1000,14
43,-150.0,-255.0,1000,14
45,-114.70588235294119,-255.0,1000,14
48,-61.76470588235294,-255.0,1000,14
50,-26.47058823529412,-255.0,1000,14
52,8.823529411764707,-255.0,1000,14
57,97.05882352941177,-255.0,1000,14
59,132.3529411764706,-255.0,1000,14
63,202.94117647058826,-255.0,1000,14
68,291.1764705882353,-255.0,1000,14
74,-202.94117647058826,-225.0,1000,14
75,-185.29411764705884,-225.0,1000,14
84,-26.47058823529412,-225.0,1000,14
86,8.823529411764707,-225.0,1000,14
87,26.47058823529412,-225.0,1000,14
90,79.41176470588236,-225.0,1000,14
96,185.29411764705884,-225.0,1000,14
98,220.58823529411765,-225.0,1000,14
105,-255.8823529411765,-195.0,1000,14
109,-185.29411764705884,-195.0,1000,14
121,26.47058823529412,-195.0,1000,14
127,132.3529411764706,-195.0,1000,14
134,255.8823529411765,-195.0,1000,14
136,291.1764705882353,-195.0,1000,14
141,-220.58823529411765,-165.0,1000,14
142,-202.94117647058826,-165.0,1000,14
147,-114.70588235294119,-165.0,1000,14
148,-97.05882352941177,-165.0,1000,14
163,167.64705882352942,-165.0,1000,14
167,238.23529411764707,-165.0,1000,14
171,-291.1764705882353,-135.0,1000,14
174,-238.23529411764707,-135.0,1000,14
178,-167.64705882352942,-135.0,1000,14
183,-79.41176470588236,-135.0,1000,14
185,-44.11764705882353,-135.0,1000,14
186,-26.47058823529412,-135.0,1000,14
191,61.76470588235294,-135.0,1000,14
198,185.29411764705884,-135.0,1000,14
201,238.23529411764707,-135.0,1000,14
206,-273.5294117647059,-105.0,1000,14
