probe_number,X,Y,Z,checkerboard_number
2,-273.5294117647059,-285.0,1000,19
6,-202.94117647058826,-285.0,1000,19
7,-185.29411764705884,-285.0,1000,19
13,-79.41176470588236,-285.0,1000,19
14,-61.76470588235294,-285.0,1000,19
21,61.76470588235294,-285.0,1000,19
26,150.0,-285.0,1000,19
28,185.29411764705884,-285.0,1000,19
30,220.58823529411765,-285.0,1000,19
33,273.5294117647059,-285.0,1000,19
36,-273.5294117647059,-255.0,1000,19
38,-238.23529411764707,-255.0,1000,19
49,-44.11764705882353,-255.0,1000,19
59,132.3529411764706,-255.0,1000,19
61,167.64705882352942,-255.0,1000,19
64,220.58823529411765,-255.0,1000,19
66,255.8823529411765,-255.0,1000,19
70,-273.5294117647059,-225.0,1000,19
76,-167.64705882352942,-225.0,1000,19
77,-150.0,-225.0,1000,19
81,-79.41176470588236,-225.0,1000,19
82,-61.76470588235294,-225.0,1000,19
83,-44.11764705882353,-225.0,1000,19
88,44.11764705882353,-225.0,1000,19
90,79.41176470588236,-225.0,1000,19
98,220.58823529411765,-225.0,1000,19
103,-291.1764705882353,-195.0,1000,19
104,-273.5294117647059,-195.0,1000,19
108,-202.94117647058826,-195.0,1000,19
112,-132.3529411764706,-195.0,1000,19
123,61.76470588235294,-195.0,1000,19
124,79.41176470588236,-195.0,1000,19
128,150.0,-195.0,1000,19
133,238.23529411764707,-195.0,1000,19
135,273.5294117647059,-195.0,1000,19
144,-167.64705882352942,-165.0,1000,19
151,-44.11764705882353,-165.0,1000,19
154,8.823529411764707,-165.0,1000,19
162,150.0,-165.0,1000,19
171,-291.1764705882353,-135.0,1000,19
174,-238.23529411764707,-135.0,1000,19
178,-167.64705882352942,-135.0,1000,19
181,-114.70588235294119,-135.0,1000,19
182,-97.05882352941177,-135.0,1000,19
184,-61.76470588235294,-135.0,1000,19
186,-26.47058823529412,-135.0,1000,19
194,114.70588235294119,-135.0,1000,19
203,273.5294117647059,-135.0,1000,19
218,-61.76470588235294,-105.0,1000,19
231,167.64705882352942,-105.0,1000,19
240,-273.5294117647059,-75.0,1000,19
248,-132.3529411764706,-75.0,1000,19
251,-79.41176470588236,-75.0,1000,19
258,44.11764705882353,-75.0,1000,19
259,61.76470588235294,-75.0,1000,19
265,167.64705882352942,-75.0,1000,19
267,202.94117647058826,-75.0,1000,19
268,220.58823529411765,-75.0,1000,19
271,273.5294117647059,-75.0,1000,19
276,-238.23529411764707,-45.0,1000,19
277,-220.58823529411765,-45.0,1000,19
279,-185.29411764705884,-45.0,1000,19
281,-150.0,-45.0,1000,19
282,-132.3529411764706,-45.0,1000,19
289,-8.823529411764707,-45.0,1000,19
294,79.41176470588236,-45.0,1000,19
299,167.64705882352942,-45.0,1000,19
303,238.23529411764707,-45.0,1000,19
306,291.1764705882353,-45.0,1000,19
309,-255.8823529411765,-15.0,1000,19
318,-97.05882352941177,-15.0,1000,19
320,-61.76470588235294,-15.0,1000,19
322,-26.47058823529412,-15.0,1000,19
328,79.41176470588236,-15.0,1000,19
345,-220.58823529411765,15.0,1000,19
350,-132.3529411764706,15.0,1000,19
352,-97.05882352941177,15.0,1000,19
356,-26.47058823529412,15.0,1000,19
357,-8.823529411764707,15.0,1000,19
364,114.70588235294119,15.0,1000,19
367,167.64705882352942,15.0,1000,19
371,238.23529411764707,15.0,1000,19
372,255.8823529411765,15.0,1000,19
378,-238.23529411764707,45.0,1000,19
382,-167.64705882352942,45.0,1000,19
410,-273.5294117647059,75.0,1000,19
417,-150.0,75.0,1000,19
418,-132.3529411764706,75.0,1000,19
421,-79.41176470588236,75.0,1000,19
428,44.11764705882353,75.0,1000,19
438,220.58823529411765,75.0,1000,19
439,238.23529411764707,75.0,1000,19
446,-238.23529411764707,105.0,1000,19
448,-202.94117647058826,105.0,1000,19
449,-185.29411764705884,105.0,1000,19
455,-79.41176470588236,105.0,1000,19
467,132.3529411764706,105.0,1000,19
468,150.0,105.0,1000,19
470,185.29411764705884,105.0,1000,19
474,255.8823529411765,105.0,1000,19
476,291.1764705882353,105.0,1000,19
496,44.11764705882353,135.0,1000,19
506,220.58823529411765,135.0,1000,19
509,273.5294117647059,135.0,1000,19
520,-132.3529411764706,165.0,1000,19
524,-61.76470588235294,165.0,1000,19
536,150.0,165.0,1000,19
557,-79.41176470588236,195.0,1000,19
563,26.47058823529412,195.0,1000,19
565,61.76470588235294,195.0,1000,19
567,97.05882352941177,195.0,1000,19
575,238.23529411764707,195.0,1000,19
580,-273.5294117647059,225.0,1000,19
585,-185.29411764705884,225.0,1000,19
586,-167.64705882352942,225.0,1000,19
587,-150.0,225.0,1000,19
594,-26.47058823529412,225.0,1000,19
598,44.11764705882353,225.0,1000,19
600,79.41176470588236,225.0,1000,19
602,114.70588235294119,225.0,1000,19
605,167.64705882352942,225.0,1000,19
608,220.58823529411765,225.0,1000,19
612,291.1764705882353,225.0,1000,19
613,-291.1764705882353,255.0,1000,19
614,-273.5294117647059,255.0,1000,19
622,-132.3529411764706,255.0,1000,19
623,-114.70588235294119,255.0,1000,19
627,-44.11764705882353,255.0,1000,19
629,-8.823529411764707,255.0,1000,19
630,8.823529411764707,255.0,1000,19
636,114.70588235294119,255.0,1000,19
644,255.8823529411765,255.0,1000,19
647,-291.1764705882353,285.0,1000,19
652,-202.94117647058826,285.0,1000,19
662,-26.47058823529412,285.0,1000,19
667,61.76470588235294,285.0,1000,19
676,220.58823529411765,285.0,1000,19
677,238.23529411764707,285.0,1000,19
