probe_number,X,Y,Z,checkerboard_number
373,273.5294117647059,15.0,1000,12
382,-167.64705882352942,45.0,1000,12
383,-150.0,45.0,1000,12
388,-61.76470588235294,45.0,1000,12
389,-44.11764705882353,45.0,1000,12
398,114.70588235294119,45.0,1000,12
400,150.0,45.0,1000,12
409,-291.1764705882353,75.0,1000,12
411,-255.8823529411765,75.0,1000,12
414,-202.94117647058826,75.0,1000,12
415,-185.29411764705884,75.0,1000,12
428,44.11764705882353,75.0,1000,12
433,132.3529411764706,75.0,1000,12
437,202.94117647058826,75.0,1000,12
444,-273.5294117647059,105.0,1000,12
449,-185.29411764705884,105.0,1000,12
452,-132.3529411764706,105.0,1000,12
455,-79.41176470588236,105.0,1000,12
456,-61.76470588235294,105.0,1000,12
481,-220.58823529411765,135.0,1000,12
487,-114.70588235294119,135.0,1000,12
488,-97.05882352941177,135.0,1000,12
498,79.41176470588236,135.0,1000,12
503,167.64705882352942,135.0,1000,12
505,202.94117647058826,135.0,1000,12
506,220.58823529411765,135.0,1000,12
509,273.5294117647059,135.0,1000,12
510,291.1764705882353,135.0,1000,12
516,-202.94117647058826,165.0,1000,12
521,-114.70588235294119,165.0,1000,12
526,-26.47058823529412,165.0,1000,12
527,-8.823529411764707,165.0,1000,12
528,8.823529411764707,165.0,1000,12
529,26.47058823529412,165.0,1000,12
538,185.29411764705884,165.0,1000,12
549,-220.58823529411765,195.0,1000,12
550,-202.94117647058826,195.0,1000,12
552,-167.64705882352942,195.0,1000,12
554,-132.3529411764706,195.0,1000,12
557,-79.41176470588236,195.0,1000,12
558,-61.76470588235294,195.0,1000,12
561,-8.823529411764707,195.0,1000,12
565,61.76470588235294,195.0,1000,12
566,79.41176470588236,195.0,1000,12
567,97.05882352941177,195.0,1000,12
575,238.23529411764707,195.0,1000,12
578,291.1764705882353,195.0,1000,12
579,-291.1764705882353,225.0,1000,12
581,-255.8823529411765,225.0,1000,12
582,-238.23529411764707,225.0,1000,12
584,-202.94117647058826,225.0,1000,12
590,-97.05882352941177,225.0,1000,12
597,26.47058823529412,225.0,1000,12
609,238.23529411764707,225.0,1000,12
610,255.8823529411765,225.0,1000,12
612,291.1764705882353,225.0,1000,12
613,-291.1764705882353,255.0,1000,12
614,-273.5294117647059,255.0,1000,12
619,-185.29411764705884,255.0,1000,12
628,-26.47058823529412,255.0,1000,12
629,-8.823529411764707,255.0,1000,12
634,79.41176470588236,255.0,1000,12
637,132.3529411764706,255.0,1000,12
645,273.5294117647059,255.0,1000,12
647,-291.1764705882353,285.0,1000,12
648,-273.5294117647059,285.0,1000,12
656,-132.3529411764706,285.0,1000,12
657,-114.70588235294119,285.0,1000,12
669,97.05882352941177,285.0,1000,12
672,150.0,285.0,1000,12
675,202.94117647058826,285.0,1000,12
678,255.8823529411765,285.0,1000,12
