probe_number,X,Y,Z,checkerboard_number
3,-255.8823529411765,-285.0,1000,2
5,-220.58823529411765,-285.0,1000,2
10,-132.3529411764706,-285.0,1000,2
14,-61.76470588235294,-285.0,1000,2
15,-44.11764705882353,-285.0,1000,2
20,44.11764705882353,-285.0,1000,2
24,114.70588235294119,-285.0,1000,2
27,167.64705882352942,-285.0,1000,2
30,220.58823529411765,-285.0,1000,2
49,-44.11764705882353,-255.0,1000,2
54,44.11764705882353,-255.0,1000,2
59,132.3529411764706,-255.0,1000,2
73,-220.58823529411765,-225.0,1000,2
81,-79.41176470588236,-225.0,1000,2
83,-44.11764705882353,-225.0,1000,2
84,-26.47058823529412,-225.0,1000,2
85,-8.823529411764707,-225.0,1000,2
86,8.823529411764707,-225.0,1000,2
87,26.47058823529412,-225.0,1000,2
88,44.11764705882353,-225.0,1000,2
93,132.3529411764706,-225.0,1000,2
103,-291.1764705882353,-195.0,1000,2
106,-238.23529411764707,-195.0,1000,2
117,-44.11764705882353,-195.0,1000,2
119,-8.823529411764707,-195.0,1000,2
123,61.76470588235294,-195.0,1000,2
125,97.05882352941177,-195.0,1000,2
126,114.70588235294119,-195.0,1000,2
129,167.64705882352942,-195.0,1000,2
130,185.29411764705884,-195.0,1000,2
148,-97.05882352941177,-165.0,1000,2
154,8.823529411764707,-165.0,1000,2
159,97.05882352941177,-165.0,1000,2
162,150.0,-165.0,1000,2
165,202.94117647058826,-165.0,1000,2
174,-238.23529411764707,-135.0,1000,2
178,-167.64705882352942,-135.0,1000,2
180,-132.3529411764706,-135.0,1000,2
182,-97.05882352941177,-135.0,1000,2
190,44.11764705882353,-135.0,1000,2
191,61.76470588235294,-135.0,1000,2
192,79.41176470588236,-135.0,1000,2
197,167.64705882352942,-135.0,1000,2
198,185.29411764705884,-135.0,1000,2
201,238.23529411764707,-135.0,1000,2
202,255.8823529411765,-135.0,1000,2
203,273.5294117647059,-135.0,1000,2
211,-185.29411764705884,-105.0,1000,2
212,-167.64705882352942,-105.0,1000,2
214,-132.3529411764706,-105.0,1000,2
221,-8.823529411764707,-105.0,1000,2
222,8.823529411764707,-105.0,1000,2
225,61.76470588235294,-105.0,1000,2
229,132.3529411764706,-105.0,1000,2
231,167.64705882352942,-105.0,1000,2
232,185.29411764705884,-105.0,1000,2
237,273.5294117647059,-105.0,1000,2
244,-202.94117647058826,-75.0,1000,2
247,-150.0,-75.0,1000,2
257,26.47058823529412,-75.0,1000,2
273,-291.1764705882353,-45.0,1000,2
277,-220.58823529411765,-45.0,1000,2
279,-185.29411764705884,-45.0,1000,2
285,-79.41176470588236,-45.0,1000,2
295,97.05882352941177,-45.0,1000,2
297,132.3529411764706,-45.0,1000,2
306,291.1764705882353,-45.0,1000,2
310,-238.23529411764707,-15.0,1000,2
313,-185.29411764705884,-15.0,1000,2
314,-167.64705882352942,-15.0,1000,2
318,-97.05882352941177,-15.0,1000,2
320,-61.76470588235294,-15.0,1000,2
323,-8.823529411764707,-15.0,1000,2
332,150.0,-15.0,1000,2
335,202.94117647058826,-15.0,1000,2
336,220.58823529411765,-15.0,1000,2
342,-273.5294117647059,15.0,1000,2
345,-220.58823529411765,15.0,1000,2
360,44.11764705882353,15.0,1000,2
363,97.05882352941177,15.0,1000,2
368,185.29411764705884,15.0,1000,2
381,-185.29411764705884,45.0,1000,2
382,-167.64705882352942,45.0,1000,2
391,-8.823529411764707,45.0,1000,2
396,79.41176470588236,45.0,1000,2
398,114.70588235294119,45.0,1000,2
399,132.3529411764706,45.0,1000,2
418,-132.3529411764706,75.0,1000,2
424,-26.47058823529412,75.0,1000,2
428,44.11764705882353,75.0,1000,2
448,-202.94117647058826,105.0,1000,2
449,-185.29411764705884,105.0,1000,2
464,79.41176470588236,105.0,1000,2
466,114.70588235294119,105.0,1000,2
473,238.23529411764707,105.0,1000,2
474,255.8823529411765,105.0,1000,2
484,-167.64705882352942,135.0,1000,2
493,-8.823529411764707,135.0,1000,2
503,167.64705882352942,135.0,1000,2
518,-167.64705882352942,165.0,1000,2
526,-26.47058823529412,165.0,1000,2
527,-8.823529411764707,165.0,1000,2
530,44.11764705882353,165.0,1000,2
546,-273.5294117647059,195.0,1000,2
548,-238.23529411764707,195.0,1000,2
561,-8.823529411764707,195.0,1000,2
563,26.47058823529412,195.0,1000,2
565,61.76470588235294,195.0,1000,2
574,220.58823529411765,195.0,1000,2
578,291.1764705882353,195.0,1000,2
581,-255.8823529411765,225.0,1000,2
587,-150.0,225.0,1000,2
595,-8.823529411764707,225.0,1000,2
600,79.41176470588236,225.0,1000,2
603,132.3529411764706,225.0,1000,2
607,202.94117647058826,225.0,1000,2
609,238.23529411764707,225.0,1000,2
623,-114.70588235294119,255.0,1000,2
632,44.11764705882353,255.0,1000,2
634,79.41176470588236,255.0,1000,2
637,132.3529411764706,255.0,1000,2
640,185.29411764705884,255.0,1000,2
644,255.8823529411765,255.0,1000,2
646,291.1764705882353,255.0,1000,2
648,-273.5294117647059,285.0,1000,2
660,-61.76470588235294,285.0,1000,2
671,132.3529411764706,285.0,1000,2
