probe_number,X,Y,Z,checkerboard_number
5,-220.58823529411765,-285.0,1000,1
35,-291.1764705882353,-255.0,1000,1
38,-238.23529411764707,-255.0,1000,1
39,-220.58823529411765,-255.0,1000,1
45,-114.70588235294119,-255.0,1000,1
47,-79.41176470588236,-255.0,1000,1
65,238.23529411764707,-255.0,1000,1
67,273.5294117647059,-255.0,1000,1
68,291.1764705882353,-255.0,1000,1
73,-220.58823529411765,-225.0,1000,1
74,-202.94117647058826,-225.0,1000,1
78,-132.3529411764706,-225.0,1000,1
88,44.11764705882353,-225.0,1000,1
90,79.41176470588236,-225.0,1000,1
91,97.05882352941177,-225.0,1000,1
95,167.64705882352942,-225.0,1000,1
96,185.29411764705884,-225.0,1000,1
100,255.8823529411765,-225.0,1000,1
105,-255.8823529411765,-195.0,1000,1
108,-202.94117647058826,-195.0,1000,1
110,-167.64705882352942,-195.0,1000,1
114,-97.05882352941177,-195.0,1000,1
123,61.76470588235294,-195.0,1000,1
124,79.41176470588236,-195.0,1000,1
132,220.58823529411765,-195.0,1000,1
141,-220.58823529411765,-165.0,1000,1
148,-97.05882352941177,-165.0,1000,1
150,-61.76470588235294,-165.0,1000,1
165,202.94117647058826,-165.0,1000,1
170,291.1764705882353,-165.0,1000,1
176,-202.94117647058826,-135.0,1000,1
192,79.41176470588236,-135.0,1000,1
195,132.3529411764706,-135.0,1000,1
200,220.58823529411765,-135.0,1000,1
201,238.23529411764707,-135.0,1000,1
207,-255.8823529411765,-105.0,1000,1
213,-150.0,-105.0,1000,1
214,-132.3529411764706,-105.0,1000,1
226,79.41176470588236,-105.0,1000,1
229,132.3529411764706,-105.0,1000,1
233,202.94117647058826,-105.0,1000,1
247,-150.0,-75.0,1000,1
256,8.823529411764707,-75.0,1000,1
261,97.05882352941177,-75.0,1000,1
267,202.94117647058826,-75.0,1000,1
278,-202.94117647058826,-45.0,1000,1
281,-150.0,-45.0,1000,1
286,-61.76470588235294,-45.0,1000,1
300,185.29411764705884,-45.0,1000,1
303,238.23529411764707,-45.0,1000,1
318,-97.05882352941177,-15.0,1000,1
319,-79.41176470588236,-15.0,1000,1
326,44.11764705882353,-15.0,1000,1
328,79.41176470588236,-15.0,1000,1
335,202.94117647058826,-15.0,1000,1
341,-291.1764705882353,15.0,1000,1
344,-238.23529411764707,15.0,1000,1
347,-185.29411764705884,15.0,1000,1
356,-26.47058823529412,15.0,1000,1
373,273.5294117647059,15.0,1000,1
375,-291.1764705882353,45.0,1000,1
383,-150.0,45.0,1000,1
395,61.76470588235294,45.0,1000,1
400,150.0,45.0,1000,1
404,220.58823529411765,45.0,1000,1
405,238.23529411764707,45.0,1000,1
409,-291.1764705882353,75.0,1000,1
411,-255.8823529411765,75.0,1000,1
414,-202.94117647058826,75.0,1000,1
416,-167.64705882352942,75.0,1000,1
417,-150.0,75.0,1000,1
420,-97.05882352941177,75.0,1000,1
422,-61.76470588235294,75.0,1000,1
423,-44.11764705882353,75.0,1000,1
431,97.05882352941177,75.0,1000,1
434,150.0,75.0,1000,1
445,-255.8823529411765,105.0,1000,1
450,-167.64705882352942,105.0,1000,1
456,-61.76470588235294,105.0,1000,1
464,79.41176470588236,105.0,1000,1
465,97.05882352941177,105.0,1000,1
476,291.1764705882353,105.0,1000,1
477,-291.1764705882353,135.0,1000,1
479,-255.8823529411765,135.0,1000,1
484,-167.64705882352942,135.0,1000,1
495,26.47058823529412,135.0,1000,1
497,61.76470588235294,135.0,1000,1
504,185.29411764705884,135.0,1000,1
509,273.5294117647059,135.0,1000,1
517,-185.29411764705884,165.0,1000,1
523,-79.41176470588236,165.0,1000,1
535,132.3529411764706,165.0,1000,1
536,150.0,165.0,1000,1
538,185.29411764705884,165.0,1000,1
542,255.8823529411765,165.0,1000,1
544,291.1764705882353,165.0,1000,1
554,-132.3529411764706,195.0,1000,1
555,-114.70588235294119,195.0,1000,1
560,-26.47058823529412,195.0,1000,1
562,8.823529411764707,195.0,1000,1
564,44.11764705882353,195.0,1000,1
569,132.3529411764706,195.0,1000,1
573,202.94117647058826,195.0,1000,1
575,238.23529411764707,195.0,1000,1
576,255.8823529411765,195.0,1000,1
588,-132.3529411764706,225.0,1000,1
590,-97.05882352941177,225.0,1000,1
596,8.823529411764707,225.0,1000,1
610,255.8823529411765,225.0,1000,1
611,273.5294117647059,225.0,1000,1
621,-150.0,255.0,1000,1
622,-132.3529411764706,255.0,1000,1
627,-44.11764705882353,255.0,1000,1
631,26.47058823529412,255.0,1000,1
638,150.0,255.0,1000,1
643,238.23529411764707,255.0,1000,1
645,273.5294117647059,255.0,1000,1
651,-220.58823529411765,285.0,1000,1
659,-79.41176470588236,285.0,1000,1
665,26.47058823529412,285.0,1000,1
667,61.76470588235294,285.0,1000,1
670,114.70588235294119,285.0,1000,1
674,185.29411764705884,285.0,1000,1
